Reg_ID,Date,Price,Bedrooms,Bathrooms,Sqft_Living,Sqft_Lot,Floors,WaterFront,View,Condition,Grade,Sqft_Above,Sqft_Basement,Yr_Built,Yr_Renovated,ZipCode,Latitude,Longitude,Sqft_Living15,Sqft_Lot15
5075400150,11102014,498000,3,1.5,1720,6570,1.5,0,0,4,8,1720,0,1909,0,98118,47.5284,-122.265,1360,6000
5076700025,11102014,800000,3,1.75,2080,75794,1,0,0,3,7,2080,0,1958,0,98033,47.7018,-122.189,1870,11020
5076700115,11102014,297000,3,2.5,1840,8234,2,0,0,3,8,1840,0,1994,0,98003,47.267,-122.312,1940,7601
5076700145,12102014,625000,5,3.5,4010,6000,2,0,3,3,9,2560,1450,1997,0,98178,47.4928,-122.229,2440,6000
5076900010,12102014,770000,4,2.5,3560,6187,2,0,0,3,9,3560,0,2003,0,98029,47.5593,-122.016,3190,6981
5078400035,12102014,517000,3,2.25,1640,4635,1.5,0,0,3,8,1540,100,1930,0,98115,47.6793,-122.319,1530,4635
5078400090,13102014,238000,1,1,530,6350,1,0,0,5,5,530,0,1941,0,98103,47.6946,-122.357,1200,6350
5078400160,13102014,234550,3,1,1990,15375,1,0,0,3,7,1140,850,1946,0,98168,47.4778,-122.288,1160,10236
5078400190,13102014,230500,3,2.25,1690,7245,1,0,1,3,7,1160,530,1973,0,98003,47.3505,-122.305,1690,6720
5078400210,14102014,585000,5,2.5,2670,16777,1.5,0,0,4,7,1620,1050,1920,0,98125,47.7015,-122.301,1610,8227
5078400215,14102014,733000,4,1.75,1930,3876,1.5,0,0,5,7,1450,480,1924,0,98105,47.6604,-122.324,1280,3825
5083000375,14102014,357950,2,1,810,3880,1,0,0,3,7,810,0,1952,0,98107,47.6631,-122.365,900,4365
5083000375,15102014,530000,3,1.75,1550,3680,1,0,0,3,7,1050,500,1927,0,98117,47.6817,-122.36,1560,4000
5083100065,15102014,377500,4,2.5,2640,10720,2,0,0,3,8,2640,0,1999,0,98188,47.4485,-122.278,1680,10018
5087900040,15102014,475000,4,2.5,2320,10046,2,0,0,3,7,2320,0,2006,0,98065,47.5406,-121.887,2320,5253
5088500170,16102014,399000,3,1.75,2170,73616,1,0,0,3,7,2170,0,2008,0,98092,47.2881,-122.086,1710,297514
5088500210,16102014,660000,3,2,2080,5750,1,0,0,5,7,1040,1040,1926,0,98116,47.5791,-122.392,1710,4830
5088500310,16102014,400000,5,2.25,2070,10488,1,0,0,4,7,1080,990,1958,0,98008,47.6095,-122.122,1740,9225
5089700260,17102014,440000,2,1,800,4850,1,0,0,4,7,800,0,1944,0,98107,47.6639,-122.364,1150,4365
5089700300,17102014,366400,4,2.25,2040,14383,1,0,0,4,8,1270,770,1977,0,98042,47.3849,-122.163,2030,11500
5089700720,17102014,627250,4,2.5,2830,10677,2,0,0,3,9,2830,0,1993,0,98011,47.742,-122.208,2970,9619
5089700750,18102014,375950,3,1.75,1480,7560,1,0,0,3,6,1100,380,1920,1985,98117,47.6985,-122.364,1510,7250
5093300280,18102014,162000,3,2.25,1810,6750,1,0,0,3,7,1280,530,1978,0,98023,47.2976,-122.377,1690,7770
5093300325,18102014,780000,3,2.75,1970,2600,2.5,0,0,3,8,1970,0,1924,1994,98103,47.663,-122.335,1680,3120
5093301285,19102014,705000,4,2.5,2650,4316,1.5,0,0,3,8,1520,1130,1905,2013,98116,47.5866,-122.389,1690,5625
5095400040,19102014,450000,4,2.5,2820,15233,1,0,2,4,9,1820,1000,1972,0,98003,47.3426,-122.321,2560,11998
5095400460,19102014,311000,3,2.75,1400,7880,1,0,0,3,7,1000,400,1981,0,98056,47.5095,-122.193,1400,7279
5095400630,20102014,485000,3,2.5,1580,6065,2,0,0,3,8,1580,0,1985,0,98029,47.5692,-122.021,1770,6700
5095400760,20102014,485000,3,2.5,1800,11034,2,0,0,4,8,1800,0,1987,0,98072,47.7558,-122.142,1940,8900
5095401070,20102014,725000,5,3.75,3360,6000,2,0,0,3,8,2640,720,1963,1999,98118,47.558,-122.277,1930,6000
5095401360,21102014,185000,3,1,1510,17040,1,0,0,4,6,1510,0,1975,0,98001,47.2649,-122.285,1520,14000
5095600310,21102014,1.89E+06,4,4.25,4285,9345,2,0,0,3,10,4285,0,2013,0,98004,47.6332,-122.199,1570,8994
5095600360,21102014,260000,3,2.25,1610,7423,2,0,0,4,7,1610,0,1990,0,98042,47.3713,-122.091,1530,8102
5096300130,22102014,356000,4,2.5,2470,5074,2,0,0,3,8,2470,0,2004,0,98038,47.3457,-122.041,2470,5078
5096300140,22102014,225205,3,1,1200,7220,1,0,0,3,6,1200,0,1977,0,98030,47.3746,-122.183,1200,7200
5100400241,22102014,445000,3,1,1260,8910,1,0,0,4,7,1260,0,1949,0,98117,47.7,-122.375,1560,8910
5100400244,23102014,356000,2,1,920,4095,1,0,0,4,6,920,0,1914,0,98118,47.5484,-122.278,1460,4945
5100400251,23102014,760250,5,2.75,2540,8250,1,0,0,4,7,1440,1100,1953,0,98040,47.5875,-122.24,2540,11000
5100400315,23102014,572000,2,2,1870,5143,1,0,0,3,8,1870,0,2005,0,98053,47.7142,-122.033,1810,5143
5100401060,24102014,970000,3,2.25,3060,9950,1.5,0,2,4,9,1810,1250,1930,0,98144,47.579,-122.284,4950,10655
5100401160,24102014,348450,4,2.5,1950,8628,2,0,0,3,8,1950,0,1994,0,98038,47.3817,-122.035,2210,9019
5100401315,24102014,535500,3,1.5,1730,40250,2,0,0,4,8,1730,0,1983,0,98072,47.7499,-122.111,1730,36250
5100401411,25102014,710000,5,2.5,2570,9600,1,0,2,3,8,1620,950,1956,0,98125,47.7216,-122.282,2680,9900
5100401414,25102014,745000,3,1.75,1490,9800,1,0,0,4,7,1140,350,1947,0,98004,47.584,-122.198,2310,9800
5100401429,25102014,355000,4,2.5,2040,8265,2,0,0,3,7,2040,0,1996,0,98146,47.4973,-122.341,2160,8265
5100401441,26102014,333000,4,2.5,2690,5505,2,0,0,3,8,2690,0,2004,0,98042,47.3666,-122.119,2690,5505
5100401468,26102014,282000,3,2.5,1610,6000,2,0,0,4,7,1610,0,1993,0,98038,47.349,-122.036,1570,6000
5100401516,26102014,840500,3,2,2520,5400,1.5,0,0,4,8,1410,1110,1906,0,98119,47.6365,-122.361,1960,5400
5100402310,27102014,432000,3,1.75,1550,8134,1,0,0,4,7,1550,0,1959,0,98008,47.6136,-122.121,1360,8000
5100402606,27102014,625000,3,1,1800,4800,1,0,2,4,9,900,900,1927,0,98126,47.5672,-122.372,1400,4800
5100402644,27102014,209977,3,1,1170,6134,1,0,0,4,7,1170,0,1948,0,98168,47.4941,-122.312,1440,9823
5100402668,28102014,174000,2,1,900,13531,1,0,0,3,6,900,0,1979,0,98001,47.2616,-122.251,1767,8308
5100402764,28102014,740000,4,2,2800,8540,1,0,0,4,8,1730,1070,1977,0,98052,47.6869,-122.126,2470,9400
5100402767,28102014,518000,3,1.75,1830,4500,1.5,0,0,4,7,1830,0,1909,0,98115,47.676,-122.308,1830,4080
5100402782,29102014,539000,3,1.75,1380,3225,1,0,0,4,7,940,440,1915,0,98103,47.6652,-122.338,1250,3750
5100403321,29102014,575000,3,2.75,1990,9600,1,0,0,3,8,1530,460,1978,0,98027,47.532,-122.05,2170,10400
5100403405,29102014,530000,2,1.75,1170,976,2,0,0,3,9,780,390,2010,0,98102,47.6192,-122.316,1280,1183
5100403636,30102014,242025,4,1.75,1400,54014,1.5,0,0,4,7,1400,0,1935,0,98031,47.4153,-122.184,1910,8523
5100403754,30102014,1.03E+06,4,2.5,2620,11200,1,0,0,4,8,1770,850,1962,0,98004,47.5876,-122.193,2360,11200
5100403806,30102014,230000,3,1,880,7500,1,0,0,3,7,880,0,1978,0,98198,47.3837,-122.307,880,7500
5100403818,31102014,350000,4,2.5,2260,7500,1,0,0,3,8,1460,800,1965,0,98055,47.4645,-122.196,2260,7500
5100403876,31102014,595000,3,1,1300,11520,1,0,0,3,6,1300,0,1958,0,98033,47.6829,-122.195,1440,8064
5100403882,31102014,440000,3,1.75,1450,6829,1,0,0,3,8,1450,0,1983,0,98052,47.7222,-122.108,1950,7622
5100403947,1112014,550000,3,1,1110,6000,1,0,0,3,7,1110,0,1904,0,98109,47.6461,-122.357,1460,6000
5100403952,1112014,940000,4,2.25,1890,5940,1,0,1,3,9,1470,420,1963,0,98112,47.6316,-122.303,2430,5940
5100404030,1112014,375000,3,1.5,1100,1751,2,0,0,3,8,940,160,2007,0,98144,47.5927,-122.306,1380,1751
5100404761,2112014,567500,2,1.5,1350,4592,1,0,0,3,7,1070,280,1939,0,98199,47.6511,-122.405,1610,5102
5101400461,2112014,735000,3,2.5,3020,50800,1,0,0,5,8,1510,1510,1968,0,98029,47.5529,-122.026,2400,27135
5101400561,2112014,114000,2,1,730,5200,1,0,0,3,6,730,0,1928,0,98146,47.4943,-122.337,1220,6240
5101400838,3112014,608000,2,1,1390,3600,1,0,0,4,7,1010,380,1913,0,98119,47.6422,-122.36,1590,3600
5101400862,3112014,442500,3,1.5,2710,47419,1.5,0,0,3,7,2170,540,1980,0,98053,47.6522,-121.966,2130,48144
5101400871,3112014,381800,4,2,1530,5250,1,0,0,3,7,1110,420,1981,0,98133,47.7336,-122.339,1100,5250
5101400934,4112014,330000,3,2,2170,3978,1,0,0,5,7,1340,830,1919,0,98116,47.571,-122.391,1350,4680
5101400994,4112014,90000,2,1,790,2640,1,0,0,3,7,790,0,1973,0,98034,47.7351,-122.178,1310,2064
5101401816,4112014,312000,2,1.75,1160,8625,1,0,0,4,6,1160,0,1941,0,98106,47.5509,-122.366,960,5750
5101402276,5112014,339000,3,1,1080,8100,1,0,0,4,7,1080,0,1955,0,98155,47.777,-122.307,1080,8100
5101402296,5112014,313000,3,1.75,2190,8000,1,0,0,4,8,2190,0,1967,0,98023,47.3098,-122.381,1980,8000
5101402312,5112014,618080,3,2.5,2030,6500,2,0,0,3,8,2030,0,1988,0,98027,47.5654,-122.092,2030,8485
5101402428,6112014,325000,3,2.25,2480,8755,2,0,0,3,8,2480,0,1979,0,98058,47.4543,-122.125,2280,9940
5101402435,6112014,242000,4,1,2240,7620,1,0,0,3,7,1120,1120,1966,0,98146,47.5089,-122.346,1080,7620
5101402435,6112014,364000,2,1.5,1650,7311,1,0,0,3,7,860,790,1978,0,98133,47.7772,-122.357,1660,7255
5101402472,7112014,545000,3,1.75,1700,5750,1.5,0,2,5,7,1450,250,1925,0,98126,47.5643,-122.38,1700,5750
5101402482,7112014,445000,3,2.5,2790,16173,2,0,0,3,10,2790,0,1988,0,98023,47.3043,-122.343,2890,11632
5101402488,7112014,1.09E+06,4,2.75,3010,10830,2,0,3,4,9,3010,0,1980,0,98034,47.7005,-122.232,3010,10650
5101402618,8112014,660000,4,2.5,2550,10000,1,0,0,3,8,1290,1260,1964,0,98007,47.6208,-122.141,2270,8640
5101403915,8112014,845000,4,2.5,2880,35610,1,0,0,3,10,2880,0,1989,0,98052,47.6911,-122.054,3460,35610
5101404144,8112014,417000,4,2,2090,4000,1,0,0,3,6,1060,1030,1907,0,98144,47.5893,-122.299,1590,4000
5101404170,9112014,213800,2,1,740,5200,1,0,0,4,5,740,0,1952,0,98056,47.4934,-122.173,750,5200
5101404351,9112014,400000,2,1.75,960,6200,1,0,0,4,7,960,0,1946,0,98136,47.5551,-122.396,1000,6000
5101404444,9112014,759950,4,3.5,2100,7560,2,0,0,5,8,2100,0,2005,0,98133,47.7076,-122.356,1250,7560
5101404482,10112014,990000,4,2.5,2540,5930,2,0,0,3,9,2540,0,2003,0,98199,47.6451,-122.387,1400,4000
5101404491,10112014,710000,3,1.75,1650,10250,1,0,0,5,8,1650,0,1963,0,98005,47.6118,-122.169,2400,10250
5101404555,10112014,315000,1,0.75,770,4600,1,0,0,4,6,770,0,1910,0,98126,47.5565,-122.377,1550,4600
5101404563,11112014,515000,4,2.5,2280,14810,1,0,0,5,8,1500,780,1977,0,98056,47.5392,-122.186,2690,12196
5101404608,11112014,638000,3,2,1660,3729,1,0,0,5,7,970,690,1922,0,98116,47.5741,-122.414,1560,3729
5101404698,11112014,370000,4,2,2020,8100,1.5,0,0,4,7,1160,860,1946,0,98125,47.7307,-122.297,1840,8680
5101404898,12112014,184000,3,1,970,14850,1,0,0,3,7,970,0,1968,0,98001,47.3251,-122.268,1410,14850
5101405067,12112014,583800,3,2.5,2480,6600,2,0,0,3,8,2480,0,2002,0,98053,47.6313,-122.008,2310,6656
5101405124,12112014,309500,3,1,1250,7320,1,0,0,3,7,1250,0,1968,0,98059,47.5074,-122.163,1770,7320
5101405265,13112014,1.96E+06,4,4,4430,31353,2,0,0,3,12,4430,0,1998,0,98005,47.6422,-122.157,3900,35237
5101405274,13112014,299000,1,1,740,5000,1,0,0,3,7,740,0,1923,0,98118,47.5519,-122.292,1400,4400
5101405276,13112014,215000,2,1,710,7200,1,0,0,3,6,710,0,1943,0,98178,47.4903,-122.245,960,7200
5101405331,14112014,410000,4,2,1970,10500,1,0,0,3,8,1820,150,1961,0,98166,47.479,-122.356,2090,12300
5101405335,14112014,478000,2,1,820,6000,1,0,0,3,7,820,0,1939,0,98199,47.6494,-122.395,1630,6000
5101405338,14112014,431000,2,1,1000,6500,1,0,0,4,7,1000,0,1918,0,98136,47.5474,-122.388,1280,6500
5101405340,15112014,635000,4,2.5,3080,35430,2,0,0,3,9,3080,0,1997,0,98053,47.6325,-121.97,2640,28972
5101405465,15112014,648000,5,2.25,2410,12000,2,0,0,4,8,2410,0,1973,0,98006,47.5434,-122.175,2080,12000
5101405604,15112014,640000,3,2.5,2370,11172,2,0,0,3,9,2370,0,1993,0,98056,47.5345,-122.179,2550,11558
5101405604,16112014,932808,5,4.5,4690,6705,2,0,0,3,10,3450,1240,1995,0,98006,47.5539,-122.108,4070,11505
5101406375,16112014,835000,2,2,2280,6815,1,0,0,3,8,2280,0,2002,0,98053,47.7103,-122.027,2280,6750
5101406384,16112014,469775,2,1.75,1530,7020,1,0,0,3,7,1030,500,1942,0,98199,47.6465,-122.395,2090,6600
5101406441,17112014,587000,5,3.5,3610,52595,2,0,0,4,7,3610,0,1989,0,98014,47.6832,-121.907,1620,60112
5101406489,17112014,677915,3,2,1740,3600,1,0,0,5,7,990,750,1923,0,98119,47.6448,-122.358,1250,3600
5101406522,17112014,1.08E+06,4,3,3600,9200,1,0,4,4,9,2100,1500,1976,0,98008,47.5866,-122.116,2700,9775
5101406536,18112014,671000,4,3,3130,5700,1.5,0,0,3,7,1750,1380,1953,0,98115,47.6811,-122.283,2080,5700
5101407250,18112014,695000,5,3.25,3940,9780,2,0,0,3,9,3940,0,2007,0,98065,47.5435,-121.888,3550,8468
5101407305,18112014,205000,4,2,2200,13320,1,0,0,3,6,1100,1100,1944,0,98168,47.481,-122.292,1330,6099
5101407350,19112014,350000,4,1,1510,7200,1.5,0,0,4,7,1510,0,1955,0,98155,47.761,-122.307,1950,10656
5101407370,19112014,360000,3,1.75,1560,7930,2,0,0,4,7,1560,0,1980,0,98059,47.4779,-122.161,1720,8073
5101407790,19112014,313999,4,2.25,1870,4198,2,0,0,3,7,1870,0,2008,0,98038,47.3657,-122.021,1870,4184
5101408593,20112014,300000,3,2.25,2070,7225,1,0,0,3,8,1690,380,1979,0,98042,47.3551,-122.148,2070,7400
5101408599,20112014,452000,2,1.75,1660,11747,1,0,0,3,7,830,830,1981,0,98155,47.7661,-122.306,1900,19850
5101408678,20112014,495500,3,2.5,2010,57934,1,0,0,3,7,2010,0,1978,0,98014,47.6262,-121.96,2040,55527
5101408735,21112014,288000,3,1,1410,40500,1,0,0,4,7,1410,0,1961,0,98092,47.3199,-122.1,1570,40500
5101408835,21112014,227490,3,1.75,1820,7194,1,0,0,4,7,1820,0,1967,0,98003,47.3352,-122.307,1420,7560
5101408889,21112014,470950,3,2.5,2560,16420,2,0,0,4,8,2560,0,1989,0,98014,47.6916,-121.916,2120,16298
5102400025,22112014,735000,4,2.75,2450,4187,2,0,2,3,8,2450,0,2010,0,98027,47.5471,-122.016,2320,4187
5102400035,22112014,730000,7,2.75,3110,4400,1.5,0,0,5,7,2010,1100,1914,0,98105,47.6684,-122.319,1240,4280
5102400105,22112014,412000,3,2.5,2210,7000,2,0,0,4,8,2210,0,1985,0,98058,47.4377,-122.132,2260,7224
5103300020,23112014,589500,4,2.5,2630,6326,2,0,0,3,9,2630,0,2008,0,98065,47.5222,-121.874,3240,6229
5103300090,23112014,291000,7,1,2350,8636,1,0,0,3,7,1550,800,1962,0,98118,47.5432,-122.277,1500,7366
5103900015,23112014,1.30E+06,5,3.75,4450,7680,2,0,0,3,9,3460,990,2010,0,98199,47.6418,-122.392,2550,6400
5103900045,24112014,190000,3,1,1200,10458,1,0,0,4,6,1200,0,1961,0,98023,47.3262,-122.342,1160,9000
5104200380,24112014,456200,2,1.75,1210,7733,1,0,0,3,6,1210,0,1904,0,98125,47.7148,-122.282,1670,7733
5104200420,24112014,225000,3,1,1290,8470,1,0,0,4,7,970,320,1966,0,98023,47.3054,-122.371,1300,7350
5104200470,25112014,2.00E+06,3,2.5,3490,21064,1,1,4,3,10,2290,1200,1968,0,98074,47.6092,-122.073,1780,15244
5104220120,25112014,740000,4,2.5,3360,15091,2,0,0,3,9,3360,0,1997,0,98052,47.6649,-122.135,1930,9936
5104450070,25112014,467000,3,1.75,2660,5511,1,0,0,3,8,1330,1330,1948,0,98108,47.5575,-122.3,2030,6111
5104450440,26112014,385000,2,1,770,7554,1,0,0,3,6,770,0,1946,0,98177,47.7057,-122.36,1390,7500
5104450690,26112014,670000,3,2.5,1800,4763,2,0,0,3,7,1240,560,1985,0,98119,47.646,-122.362,1790,4763
5104450720,26112014,500000,4,2.5,2900,5760,1,0,0,4,8,1660,1240,1959,0,98118,47.55,-122.272,2250,6098
5104450990,27112014,352450,3,2,1430,6000,1,0,0,5,7,1430,0,1945,0,98155,47.7564,-122.316,1630,6315
5104470070,27112014,669888,4,2.75,2550,7591,2,0,0,3,9,2550,0,1989,0,98059,47.5302,-122.147,2670,7796
5104500020,27112014,405000,3,2.75,1310,7300,1,0,0,3,7,1310,0,1957,0,98008,47.6016,-122.123,1310,7030
5104510010,28112014,518000,3,1.5,1430,8000,1,0,0,4,7,1430,0,1956,0,98007,47.5874,-122.136,1450,8000
5104510060,28112014,280000,4,1,1880,6288,1,0,0,3,7,1120,760,1974,0,98178,47.5101,-122.259,1880,6334
5104510120,28112014,435000,3,2.5,1600,2375,2,0,0,3,7,1600,0,2005,0,98029,47.5531,-121.996,1830,2375
5104510130,29112014,314950,3,2,1760,9732,1,0,0,3,7,1760,0,1996,0,98022,47.1923,-122.014,1910,9231
5104510190,29112014,209900,2,2,1180,3003,2,0,0,3,6,1180,0,2005,0,98038,47.3491,-122.02,1310,3003
5104510210,29112014,630000,4,2.5,2330,31705,2,0,0,4,8,2330,0,1980,0,98052,47.6471,-122.03,2460,36600
5104510240,30112014,442000,4,1.5,1960,12688,1.5,0,0,4,7,1960,0,1962,0,98052,47.6304,-122.097,2050,9375
5104510270,30112014,340000,4,1,1140,13440,1,0,0,2,5,1140,0,1944,0,98166,47.4619,-122.344,1450,7560
5104510340,30112014,230000,3,1.75,1400,6956,1,0,0,4,7,1400,0,1957,0,98031,47.4233,-122.198,1400,9375
5104510370,1122014,495200,5,2.25,2710,22120,1,0,0,3,7,1410,1300,1955,0,98011,47.7642,-122.195,2850,12224
5104510490,1122014,900000,4,2.5,3510,6745,2,0,0,3,10,3510,0,1998,0,98075,47.6016,-122.074,3320,8370
5104510540,1122014,265000,2,1,910,4600,1,0,0,3,5,910,0,1917,0,98117,47.6916,-122.362,1020,4600
5104510720,2122014,489500,3,1.75,2090,65558,1,0,0,3,8,1330,760,1977,0,98072,47.7621,-122.127,2450,47178
5104510860,2122014,335000,3,2,1410,44866,1,0,0,4,7,1410,0,1985,0,98023,47.3273,-122.37,2950,29152
5104511040,2122014,585000,3,3.25,3050,12700,2,0,0,3,8,2240,810,1990,0,98011,47.7445,-122.214,3050,12386
5104511050,3122014,800000,4,2.25,2010,7200,1,0,1,4,8,1010,1000,1950,0,98118,47.5591,-122.267,2010,7200
5104511250,3122014,379500,4,2.25,2120,53578,2,0,2,4,7,2120,0,1985,0,98022,47.2041,-122.021,2120,53578
5104511530,3122014,475000,3,1,1270,8000,1,0,0,4,6,1270,0,1959,0,98008,47.6175,-122.118,1210,7875
5104511590,4122014,520000,3,2,1670,8800,1,0,0,4,7,1150,520,1961,0,98008,47.6096,-122.132,2020,8250
5104511600,4122014,515000,4,2.5,1800,4338,2,0,0,3,8,1800,0,2001,0,98075,47.5962,-122.015,1800,4507
5104511630,4122014,577500,2,1,1640,5515,1,0,0,4,7,940,700,1926,0,98103,47.6912,-122.334,2054,5515
5104511730,5122014,269900,3,2.25,1740,9672,1,0,0,4,7,1110,630,1963,0,98031,47.4149,-122.181,1640,9600
5104511840,5122014,329000,3,1,1600,5952,1,0,0,4,7,1150,450,1964,0,98106,47.5292,-122.362,1460,6200
5104512060,5122014,458500,3,1.5,1280,1920,1.5,0,0,3,7,1280,0,1905,1990,98122,47.6117,-122.301,1280,3150
5104512070,6122014,890000,4,2,1480,11171,1.5,0,0,4,6,1480,0,1947,0,98075,47.5849,-122.051,2790,20680
5104512180,6122014,361500,4,2.5,1980,7334,2,0,0,3,7,1980,0,2003,0,98038,47.3528,-122.041,1850,7134
5104520150,6122014,2.54E+06,5,3.25,3730,10626,1,0,4,4,10,3730,0,1963,0,98004,47.624,-122.221,4180,19110
5104520400,7122014,325000,2,1,900,8374,1,0,0,3,7,900,0,1984,0,98034,47.7282,-122.225,1580,8965
5104520460,7122014,1.85E+06,4,3.25,3480,6000,3,0,0,3,8,3480,0,2014,0,98109,47.6353,-122.353,2200,4080
5104520550,7122014,945000,4,2,2840,13367,1,0,0,3,7,1420,1420,1952,0,98004,47.6237,-122.21,2840,12744
5104520610,8122014,370000,3,2.5,2490,4244,2,0,0,3,9,2490,0,2005,0,98042,47.3705,-122.131,2490,4748
5104520620,8122014,320000,0,2.5,1490,7111,2,0,0,3,7,1490,0,1999,0,98065,47.5261,-121.826,1500,4675
5104520640,8122014,450000,2,2,1510,4908,1,0,0,3,8,1510,0,2006,0,98053,47.7196,-122.024,1440,3921
5104520720,9122014,800000,4,2.5,2900,18303,2,0,0,4,10,2900,0,1994,0,98075,47.5981,-122.03,2900,18303
5104520810,9122014,676000,3,2.5,2240,3825,2,0,0,3,7,2240,0,1995,0,98117,47.6786,-122.389,1460,5100
5104530220,9122014,1.27E+06,4,1.75,2040,5000,2,0,0,4,9,2040,0,1921,0,98102,47.6279,-122.315,3220,5600
5104530240,10122014,290000,3,1.75,1460,7980,1,0,0,3,7,1460,0,1972,0,98028,47.7713,-122.265,1920,7980
5104530430,10122014,158000,3,1.5,990,8925,1,0,0,4,7,990,0,1962,0,98003,47.3294,-122.331,1360,8625
5104530560,10122014,379950,4,1.75,1970,9389,1,0,0,5,7,1140,830,1960,0,98133,47.7771,-122.339,1820,8135
5104530680,11122014,583000,4,2.5,2660,4000,2,0,0,3,8,2660,0,2001,0,98053,47.6876,-122.038,2330,4517
5104530770,11122014,150000,2,1,870,5700,1,0,0,4,6,870,0,1957,0,98056,47.498,-122.17,1020,5700
5104530810,11122014,261500,3,2.5,1740,6992,2,0,0,3,7,1740,0,1990,0,98042,47.3574,-122.158,1260,6825
5104531120,12122014,278000,4,2.5,2290,3777,2,0,0,3,7,2290,0,2004,0,98198,47.3617,-122.308,1480,3608
5104531290,12122014,555000,4,2.75,2170,7140,1,0,0,3,8,1290,880,1977,0,98052,47.691,-122.113,2120,7820
5104531580,12122014,355000,3,1.75,2040,8173,1,0,0,3,7,1470,570,1958,0,98133,47.7439,-122.333,1900,8172
5104531640,13122014,375000,4,1.5,1770,6650,1,0,0,3,7,1770,0,1958,0,98008,47.6011,-122.124,1600,7000
5104531700,13122014,227000,3,1.75,2380,12681,1,0,0,1,6,1380,1000,1918,0,98118,47.5294,-122.279,1720,6377
5104531820,13122014,335000,4,2,2030,103672,1,0,0,4,7,2030,0,1969,0,98022,47.1647,-121.973,1560,325393
5104532030,14122014,680000,3,2.25,2270,23900,1,0,0,3,9,1820,450,1975,0,98177,47.7506,-122.372,2520,28300
5104540240,14122014,686500,2,1.75,1390,5025,1.5,0,0,4,8,1390,0,1928,0,98105,47.6701,-122.288,2160,5000
5104540330,14122014,410000,3,1.75,1530,26642,1,0,0,3,7,1180,350,1988,0,98072,47.7422,-122.097,1550,13566
5104540360,15122014,425000,2,1,1430,13300,1.5,0,0,3,6,1230,200,1921,0,98033,47.6996,-122.203,1950,11421
5104540500,15122014,562500,3,2.5,2030,7549,1,0,0,3,8,2030,0,1988,0,98074,47.6187,-122.044,2040,7130
5104540610,15122014,345000,4,2.5,2390,6976,2,0,0,3,7,2390,0,2003,0,98056,47.4807,-122.182,2390,6346
5104650020,16122014,627500,4,2.5,2540,11500,1,0,0,4,8,1640,900,1979,0,98006,47.5609,-122.15,2820,9800
5111400081,16122014,355000,3,1,1890,36300,1,0,0,3,7,1890,0,1962,0,98024,47.5719,-121.914,1746,54014
5111400086,16122014,335000,3,2.25,1870,5876,2,0,0,3,7,1870,0,1986,0,98038,47.3779,-122.045,1670,6203
5112800042,17122014,350000,4,3,1780,4228,1,0,0,3,7,1780,0,1953,0,98118,47.5488,-122.287,1730,5304
5112800060,17122014,590000,3,1,1610,58370,1,0,0,3,7,1610,0,1978,0,98053,47.6718,-122.044,2510,58127
5112800190,17122014,252000,3,2,1420,6788,2,0,0,3,7,1420,0,1990,0,98023,47.2887,-122.351,1790,6607
5112800210,18122014,1.30E+06,5,4,4440,9270,1,0,0,5,10,2220,2220,1968,0,98040,47.5708,-122.212,2720,9614
5112800233,18122014,705000,4,2,1820,5001,2,0,0,3,7,1820,0,1947,2002,98119,47.6438,-122.373,1440,5408
5112800234,18122014,498000,3,2,1620,8400,1,0,0,3,7,1180,440,1968,0,98052,47.6574,-122.128,2120,8424
5112800291,19122014,312500,2,1,870,7227,1,0,0,3,7,870,0,1948,0,98133,47.7288,-122.331,1250,7252
5112800421,19122014,260000,4,1.75,1830,5375,1,0,0,2,7,1060,770,1962,0,98198,47.4169,-122.316,1040,7500
5113000420,19122014,209950,3,1.5,2290,9600,1,0,0,4,7,2290,0,1967,0,98042,47.3643,-122.111,1310,9600
5113200310,20122014,610000,3,1.75,1110,10402,1,0,0,4,7,1110,0,1967,0,98006,47.5676,-122.177,2050,9660
5113260040,20122014,500000,4,1,1440,7100,1.5,0,0,3,7,1440,0,1906,0,98107,47.6725,-122.396,1490,5000
5113260170,20122014,850000,3,3.5,3070,7050,1,0,3,3,8,1570,1500,1928,1996,98125,47.7076,-122.276,2350,5881
5113260430,21122014,689000,4,2.5,2440,11700,1,0,0,5,8,1480,960,1961,0,98006,47.5606,-122.184,2140,10807
5113400113,21122014,470000,4,2,2410,4680,2,0,0,3,9,2410,0,1974,0,98008,47.6234,-122.113,1910,4611
5113400168,21122014,640000,3,3,2270,5175,2,0,0,3,9,2130,140,2002,0,98056,47.516,-122.203,2850,5661
5113400264,22122014,290000,4,1.75,2340,7200,1,0,0,3,8,1590,750,1960,0,98146,47.497,-122.369,1970,7800
5113400364,22122014,258500,3,2.5,1800,9000,2,0,0,3,7,1800,0,1983,0,98003,47.3186,-122.331,1670,8486
5113400431,22122014,1.10E+06,4,3.5,2210,7597,1,0,0,4,9,1550,660,1977,2006,98004,47.5816,-122.197,2370,8811
5113400535,23122014,420000,3,1.75,1820,22320,1,0,0,3,7,1250,570,1977,0,98053,47.6441,-121.96,2030,22320
5115000100,23122014,230000,3,1,1190,9083,1,0,0,3,7,1190,0,1955,0,98198,47.4116,-122.293,1190,9450
